INFO_SATNAME,INFO_NORAD_NUMBER,INFO_OBJECT_TYPE,INFO_TYPE_OF_ORBIT,INFO_COUNTRY,INFO_CLASS_OF_ORBIT,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH_YEAR,CURRENT,EXPECTED_LIFETIME_YRS,LAUNCH_MASS_KG,TIME_IN_ORBIT,COUNTRY_GROUPED_CIS,COUNTRY_GROUPED_PRC,COUNTRY_GROUPED_REST,COUNTRY_GROUPED_UK,COUNTRY_GROUPED_US,PURPOSE_COMMUNICATIONS,PURPOSE_EARTH_OBSERVATION,PURPOSE_OTHER,PURPOSE_TECHNOLOGY_DEVELOPMENT,RCS_SIZE_ENC,CLASS_OF_ORBIT_ENC
STARLINK-1450,45667,PAYLOAD,Non-Polar Inclined,US,LEO,0.0026456987016066913,0.5380010147133434,0.004831856932603927,0.00507656924889213,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.11526048870447209,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
JILIN-01 GAOFEN 2A,44777,PAYLOAD,Sun-Synchronous,PRC,LEO,0.005195055433687076,0.9894469812278031,0.009608175279775625,0.00967633365120323,0.8260869565217348,1.0,0.3384615384615385,0.015151515151515152,0.18453204241585983,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-30086,56297,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011524256477187526,0.01189207382060919,1.0,1.0,0.15384615384615385,0.12186379928315412,0.040110650069156296,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ECHOSTAR 105/SES 11,42967,PAYLOAD,,SES,GEO,0.9995849884389635,0.0,0.9900863625003471,0.9996073371851687,0.7391304347826093,1.0,1.0,0.8468556533072662,0.27247579529737204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-1195,45102,PAYLOAD,Non-Polar Inclined,US,LEO,0.00028161498784609607,0.5378995433789954,0.0004720779761739468,0.0006450889100802154,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.1086906408483172,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2544,48297,PAYLOAD,Non-Polar Inclined,US,LEO,0.0007781466769431339,0.5380010147133434,0.0013884646358057256,0.001598698603242273,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.0673121254034117,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1483,45743,PAYLOAD,Non-Polar Inclined,US,LEO,0.0001333965731902531,0.5376966007102992,0.0001666157562966869,0.00039266281483143605,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.12874596588289533,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0423,51627,PAYLOAD,Polar,UK,LEO,0.016296614691409264,0.8917300862506342,0.029129988059204134,0.029702137207606442,0.956521739130423,1.0,0.23076923076923078,0.023786249592701206,0.0900184416781927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
YAOGAN-30 W,46809,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.006462322878994481,0.35484525621511925,0.011829718697064787,0.012060357884108376,0.8695652173912976,1.0,0.23076923076923078,0.06810035842293907,0.14442139234670354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
FLOCK 4X 2,50996,PAYLOAD,Sun-Synchronous,US,LEO,0.0003334914329756328,0.9876204972095382,0.0006942323179028632,0.0006170415661636841,0.956521739130423,0.0,0.07692307692307693,0.0006516780710329097,0.056708160442600276,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-3796,52372,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08102812355924388,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
AMC-21,33275,PAYLOAD,,SES,GEO,0.9995849884389635,0.01867072552004059,0.990058593207631,0.9996353845290852,0.3478260869565162,1.0,1.0,0.4069729553600521,0.6580221300138313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-1515,46065,PAYLOAD,Non-Polar Inclined,US,LEO,0.000600284579356139,0.5378995433789954,0.0012496181722251535,0.001065799068828182,0.8695652173912976,0.0,0.15384615384615385,0.04203323558162268,0.0776855693868142,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SPACEBEE-112,52025,PAYLOAD,Sun-Synchronous,US,LEO,0.00012598565245745819,0.9886352105530187,0.0002776929271611451,0.00025242609524878026,0.956521739130423,0.0,0.0,0.0,0.015329644997694798,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
CARTOSAT-1,28649,PAYLOAD,Sun-Synchronous,IND,LEO,0.0069514436473587515,0.9898528665651951,0.012635028185832106,0.013042014921186963,0.21739130434782794,1.0,0.3076923076923077,0.2538286086673183,0.7959889349930843,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-5997,56327,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9906646372399797,0.011635333648051985,0.012004263196275315,1.0,1.0,0.15384615384615385,0.04855001629195178,0.03918856615952052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
UWE-4,43880,PAYLOAD,Sun-Synchronous,GER,LEO,0.005321041086144548,0.9900558092338914,0.009913637499652884,0.009844617714702419,0.7826086956521721,1.0,0.046153846153846156,0.0,0.22153065928999538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GUNSMOKE-J 2,49014,PAYLOAD,Non-Polar Inclined,US,LEO,0.0006373391830200997,0.5231861998985285,0.001194079586792924,0.0012621304762438995,0.9130434782608603,0.0,0.07692307692307693,0.0004887585532746823,0.05832180728446288,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0
ONEWEB-0330,49108,PAYLOAD,Polar,UK,LEO,0.016296614691409264,0.8917300862506342,0.029129988059204134,0.029702137207606442,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.10995850622406639,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
HORUS 2,55844,PAYLOAD,Sun-Synchronous,EGYP,LEO,0.0053506847690757,0.9880263825469304,0.009802560328788425,0.010040949122118135,1.0,1.0,0.36923076923076925,0.0534376018246986,0.04437528815122176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
GLOBALSTAR M096,39075,PAYLOAD,Non-Polar Inclined,GLOB,LEO,0.019846445722416547,0.5275494672754946,0.035211463164033216,0.035900600213159814,0.5652173913043441,1.0,1.0,0.11371782339524275,0.4693407100046104,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GPM,39574,PAYLOAD,Non-Polar Inclined,JPN,LEO,0.004372443232347187,0.6591577879249112,0.00810863347310544,0.008189824423627083,0.6086956521739069,1.0,0.3846153846153847,0.6269143043336592,0.4248501613646842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
SYRACUSE 4A,49333,PAYLOAD,,FR,GEO,0.9995923993596963,0.0,0.9898919774513343,0.9998317159365008,0.9130434782608603,1.0,1.0,0.6272401433691757,0.10258183494698017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.6666666666666666
STARLINK-1999,47594,PAYLOAD,Non-Polar Inclined,US,LEO,0.0005335862927610124,0.5375951293759512,0.0009441559523478936,0.0010938464127447133,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10108344859382204,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3201,49771,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.09808667588750575,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1225,45187,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17346703550023052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4616,53734,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06615952051636698,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3133,49416,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.10027662517289074,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3283,50179,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.0962425080682342,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5076,55401,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.04910096818810512,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2307,47990,PAYLOAD,Non-Polar Inclined,US,LEO,0.00032608051224283785,0.5376966007102992,0.0005276165616061755,0.0007572782857463399,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10016136468418627,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4157,53035,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0730751498386353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1189,45221,PAYLOAD,Non-Polar Inclined,US,LEO,0.0009263650915989768,0.5380010147133434,0.0016383882702507568,0.001907219386324115,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.15387275242047024,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0438,51634,PAYLOAD,Polar,UK,LEO,0.016741269935376765,0.891527143581938,0.029907528255255337,0.030487462837269316,0.956521739130423,1.0,0.23076923076923078,0.023786249592701206,0.0900184416781927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
KENT RIDGE 1,41167,PAYLOAD,Equatorial,SING,LEO,0.005528546866662723,0.15180111618467784,0.010191330426814029,0.010321422561283447,0.6521739130434696,1.0,0.23076923076923078,0.012381883349625283,0.349124020285846,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
ONEWEB-0135,47281,PAYLOAD,Polar,UK,LEO,0.016615284282919307,0.891527143581938,0.029685373913526426,0.030291131429853596,0.8695652173912976,1.0,0.23076923076923078,0.023786249592701206,0.1383125864453665,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4324,53085,PAYLOAD,Sun-Synchronous,US,LEO,0.006269638939941896,0.9906646372399797,0.011579795062619757,0.011639647725360408,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07261410788381742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 128,42811,PAYLOAD,Polar,US,LEO,0.009708306159957311,0.8765093860984272,0.017577962289300492,0.0180344421383295,0.7391304347826093,1.0,1.0,0.13978494623655915,0.28492392807745504,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3158,49432,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.10027662517289074,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5276,55399,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.04910096818810512,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
BEIDOU 3M4,43108,PAYLOAD,,PRC,MEO,0.5083372858243907,0.554743784880771,0.5939574019049735,0.5998765916867673,0.7826086956521721,1.0,0.46153846153846156,0.13000977517106552,0.26187183033656064,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
STARLINK-2084,47368,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.13450899031811894,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 159,43578,PAYLOAD,Polar,US,LEO,0.009708306159957311,0.8765093860984272,0.017577962289300492,0.0180344421383295,0.7826086956521721,1.0,1.0,0.13978494623655915,0.23939603503918855,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
JILIN-01 GAOFEN 3H,46460,PAYLOAD,Sun-Synchronous,PRC,LEO,0.004787454793383536,0.98701166920345,0.008969481547304991,0.008834913333707298,0.8695652173912976,1.0,0.07692307692307693,0.0061909416748126425,0.1491470723835869,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
ONEWEB-0426,50498,PAYLOAD,Polar,UK,LEO,0.016229916404814138,0.8918315575849821,0.02904668018105579,0.02958994783194032,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.09520516366989396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
QUANTUTONG 1,43158,PAYLOAD,Sun-Synchronous,PRC,LEO,0.0016081697990158322,0.9866057838660577,0.0029713143206242538,0.0031132551747349527,0.7826086956521721,0.0,0.015384615384615385,0.0009775171065493646,0.22694790225910555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
STARLINK-3140,49460,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.10027662517289074,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
XJS F,45253,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.0004965316890970517,0.35494672754946727,0.0008330787814834354,0.0011218937566612446,0.8695652173912976,0.0,0.06153846153846154,0.0063049853372434015,0.09451360073766712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
STARLINK-5500,55634,PAYLOAD,Polar,US,LEO,0.0065216102448568125,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.0471415398801291,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
GALILEO 24 (2C0),43567,PAYLOAD,Non-Polar Inclined,ESA,MEO,0.5613031363016541,0.5810248604769153,0.6411374302296521,0.6472485555617883,0.7826086956521721,1.0,0.7692307692307693,0.11616161616161616,0.23939603503918855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
STARLINK-3554,51872,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0875979714153988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2217,48568,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12125403411710464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4195,52870,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07538035961272474,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FLOCK 4X 34,51042,PAYLOAD,Sun-Synchronous,US,LEO,0.0003853678781051695,0.9876204972095382,0.0008330787814834354,0.0007011835979132781,0.956521739130423,0.0,0.07692307692307693,0.0006516780710329097,0.0487551867219917,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CUTE-LASP,49263,PAYLOAD,Sun-Synchronous,US,LEO,0.004372443232347187,0.9886352105530187,0.00810863347310544,0.008189824423627083,0.9130434782608603,1.0,0.09230769230769231,0.0013033561420658195,0.10569386814200091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0
GONETS M 05,39249,PAYLOAD,Polar,CIS,LEO,0.021165589612853503,0.8367326230339929,0.03782177667934798,0.037807819599483934,0.5652173913043441,1.0,0.3846153846153847,0.04366243075920496,0.44432918395573995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1536,46070,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1536422314430613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
USA 317,48847,PAYLOAD,Non-Polar Inclined,US,LEO,0.005417383055670841,0.5575849822425164,0.010357946183110716,0.009760475682952826,0.9130434782608603,1.0,0.10769230769230771,0.1797328119908765,0.11768095896726602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ONEWEB-0367,49293,PAYLOAD,Polar,UK,LEO,0.016103930752356665,0.8920345002536784,0.02879675654661076,0.0293936164245246,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.10373443983402489,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5187,54065,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06097279852466574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5595,55765,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.04552789303826648,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2021,47604,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011611600381443878,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.13278008298755187,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SKYSAT C4,41771,PAYLOAD,Sun-Synchronous,US,LEO,0.004802276634849112,0.9836631151699643,0.008747327205576074,0.00911538677287261,0.6956521739130324,1.0,0.13846153846153847,0.01759530791788856,0.31742738589211617,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-1877,47162,PAYLOAD,Non-Polar Inclined,US,LEO,0.003305270646825162,0.5380010147133434,0.006025936519396851,0.006338699725136031,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.14096357768556939,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4799,53860,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06454587367450437,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
BEIDOU 13,38251,PAYLOAD,Non-Polar Inclined,PRC,MEO,0.5083372858243907,0.5681380010147132,0.5946516342228764,0.599175408088854,0.5217391304347814,1.0,0.46153846153846156,0.3580971000325839,0.501959428307976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
CYGFM05,41884,PAYLOAD,Non-Polar Inclined,US,LEO,0.004631825457994898,0.3545408422120751,0.008580711449279388,0.008666629270208111,0.6956521739130324,1.0,0.1692307692307692,0.004398826979472141,0.30705394190871366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-3852,52345,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08102812355924388,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3786,52263,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08195020746887965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FLOCK 3P 80,42026,PAYLOAD,Sun-Synchronous,US,LEO,0.00027420406711330114,0.9861998985286655,0.0005553858543222902,0.0005609468783306223,0.7391304347826093,0.0,0.07692307692307693,0.00032583903551645487,0.19064084831719685,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-5388,54844,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.05301982480405717,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3532,51727,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08875057630244351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LEMUR 2 VU,43558,PAYLOAD,Non-Polar Inclined,US,LEO,0.0006373391830200997,0.5234906139015727,0.0010830024159284666,0.0013462725079934935,0.7826086956521721,0.0,0.07692307692307693,0.0013033561420658195,0.13681420009220838,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-4595,53627,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.011107717086445808,0.011218937566612443,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06708160442600275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3678,52121,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08575380359612725,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
KX-09,44520,PAYLOAD,Sun-Synchronous,PRC,LEO,0.00667723958024545,0.9920852359208523,0.01227402738052262,0.012424973355023279,0.8260869565217348,1.0,0.0,0.014988595633756926,0.19317657906869523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
ONEWEB-0168,48068,PAYLOAD,Polar,UK,LEO,0.01654858599632418,0.8917300862506342,0.029574296742661963,0.030150894710270937,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.12713231904103273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1839,47130,PAYLOAD,Non-Polar Inclined,US,LEO,0.0002149167012509695,0.5377980720446474,0.00038877009802560335,0.0005048521904975596,0.8695652173912976,0.0,0.15384615384615385,0.04203323558162268,0.04080221300138313,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-6093,56099,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.0425311203319502,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
TK-2,52150,PAYLOAD,Sun-Synchronous,PRC,LEO,0.006417857354597725,0.9926940639269405,0.011940795867929243,0.011807931788859596,0.956521739130423,1.0,0.0,0.014336917562724014,0.08460119870908253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
GLOBALSTAR M067,32263,PAYLOAD,Non-Polar Inclined,GLOB,LEO,0.021321218948242127,0.5271435819381024,0.03773846880119963,0.03842486116564762,0.30434782608695343,1.0,0.6153846153846154,0.07298794395568589,0.6924850161364684,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0049,45154,PAYLOAD,Polar,UK,LEO,0.016741269935376765,0.891527143581938,0.029935297547971456,0.030487462837269316,0.8695652173912976,1.0,0.23076923076923078,0.023786249592701206,0.1747349008759797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NUSAT 5,43204,PAYLOAD,Sun-Synchronous,ARGN,LEO,2.2232762198370892e-05,0.9897513952308472,0.00011107717086445822,5.609468783306223e-05,0.7826086956521721,0.0,0.23076923076923078,0.005376344086021505,0.18626094974642693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-4069,53271,PAYLOAD,Non-Polar Inclined,US,LEO,0.0007188593110808023,0.5396245560629122,0.0013606953430896117,0.001374319851910024,0.956521739130423,0.0,0.15384615384615385,0.04203323558162268,0.019479022591055793,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1279,45360,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17000922083909634,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2327,47871,PAYLOAD,Non-Polar Inclined,US,LEO,0.00012598565245745819,0.5377980720446474,0.00019438504901280167,0.0003646154709149047,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10119870908252651,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1441,45658,PAYLOAD,Non-Polar Inclined,US,LEO,0.00211952332957846,0.5380010147133434,0.003859931687539918,0.0040949122118135416,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.11410788381742737,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
