INFO_SATNAME,INFO_NORAD_NUMBER,INFO_OBJECT_TYPE,INFO_TYPE_OF_ORBIT,INFO_COUNTRY,INFO_CLASS_OF_ORBIT,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH_YEAR,CURRENT,EXPECTED_LIFETIME_YRS,LAUNCH_MASS_KG,TIME_IN_ORBIT,COUNTRY_GROUPED_CIS,COUNTRY_GROUPED_PRC,COUNTRY_GROUPED_REST,COUNTRY_GROUPED_UK,COUNTRY_GROUPED_US,PURPOSE_COMMUNICATIONS,PURPOSE_EARTH_OBSERVATION,PURPOSE_OTHER,PURPOSE_TECHNOLOGY_DEVELOPMENT,RCS_SIZE_ENC,CLASS_OF_ORBIT_ENC
FLOCK 4X 26,51026,PAYLOAD,Sun-Synchronous,US,LEO,0.0001333965731902531,0.9876204972095382,0.0003610008053094886,0.0001963314074157176,0.956521739130423,0.0,0.07692307692307693,0.0006516780710329097,0.056016597510373446,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-1344,45559,PAYLOAD,Non-Polar Inclined,US,LEO,0.0002890259085788771,0.5378995433789954,0.00041653939074171725,0.0007292309418298086,0.8695652173912976,0.0,0.15384615384615385,0.036656891495601175,0.12402028584601199,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5422,54804,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.05428769017980636,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3616,51782,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08828953434762563,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
KAZEOSAT 1,39731,PAYLOAD,Sun-Synchronous,KAZ,LEO,0.009308116440386552,0.9978691019786909,0.016855960678681513,0.017333258540416223,0.6086956521739069,1.0,0.40384615384615385,0.13489736070381234,0.4177040110650069,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-3087,49175,PAYLOAD,Polar,US,LEO,0.0065216102448568125,0.7100963977676306,0.011885257282497015,0.012256689291524092,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.10719225449515904,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3341,50817,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.09405255878284924,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1423,45710,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.16101890272014752,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1183,45088,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011191024964594152,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17565698478561548,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4098,53153,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07192254495159059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4774,56138,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.0425311203319502,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ICEYE-X5,44389,PAYLOAD,Sun-Synchronous,FIN,LEO,0.005046837019031247,0.9934043632673769,0.009302713059898365,0.009451954899870982,0.8260869565217348,1.0,0.20000000000000004,0.012707722385141739,0.1996311664361457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
YAOGAN-36 01B,53946,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.0006373391830200997,0.3546423135464231,0.001194079586792924,0.0012621304762438995,0.956521739130423,0.0,0.36923076923076925,0.04855001629195178,0.012217611802674049,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-3097,49448,PAYLOAD,Non-Polar Inclined,US,LEO,0.00024456038418212145,0.5396245560629122,0.000444308683457832,0.0005048521904975596,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.0425311203319502,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1862,47149,PAYLOAD,Non-Polar Inclined,US,LEO,0.0034016126163514543,0.5380010147133434,0.006303629446557997,0.006394794412969092,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.14096357768556939,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0415,51624,PAYLOAD,Polar,UK,LEO,0.016741269935376765,0.891527143581938,0.029907528255255337,0.030487462837269316,0.956521739130423,1.0,0.23076923076923078,0.023786249592701206,0.0900184416781927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LEMUR 2 NOOBNOOB,47538,PAYLOAD,Sun-Synchronous,US,LEO,0.00025197130491491637,0.987316083206494,0.000583155147038405,0.0004207101587479665,0.9130434782608603,0.0,0.07692307692307693,0.0013033561420658195,0.07584140156754263,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-1657,46354,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011611600381443878,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.15053019824804056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-6033,56322,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9907661085743276,0.011635333648051985,0.012004263196275315,1.0,1.0,0.15384615384615385,0.04855001629195178,0.03918856615952052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ORBCOMM FM 115,41186,PAYLOAD,Non-Polar Inclined,ORB,LEO,0.008277998458528488,0.4767123287671233,0.014995418066701842,0.015482133841925169,0.6521739130434696,1.0,0.23076923076923078,0.02769631801889866,0.34843245735361916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
STARLINK-2742,48688,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.11998616874135545,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2129,47727,PAYLOAD,Non-Polar Inclined,US,LEO,0.00018527301831978982,0.5377980720446474,0.00024992363444503035,0.0005048521904975596,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10338865836791147,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2182,47764,PAYLOAD,Non-Polar Inclined,US,LEO,0.0002075057805181746,0.5377980720446474,0.00038877009802560335,0.00044875750266449785,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10315813739050253,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2572,48372,PAYLOAD,Non-Polar Inclined,US,LEO,0.0018379083417323777,0.5380010147133434,0.0034711615895143154,0.003449823301733326,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.07814661134163209,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4703,53855,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06454587367450437,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ANGELS,44876,PAYLOAD,Sun-Synchronous,FR,LEO,0.004528072567735811,0.9887366818873666,0.008303018522118242,0.008526392550625456,0.8260869565217348,1.0,0.12307692307692308,0.002606712284131639,0.18049792531120332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
DMC 3-FM3,40717,PAYLOAD,Sun-Synchronous,UK,LEO,0.007144127586411336,0.9913749365804159,0.013079336869289939,0.013294441016435744,0.6521739130434696,1.0,0.6153846153846154,0.07249918540241121,0.36745043798985705,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
SPACEBEE-121,52009,PAYLOAD,Sun-Synchronous,US,LEO,0.0015933479575502424,0.9887366818873666,0.0029713143206242538,0.003057160486901891,0.956521739130423,0.0,0.0,0.0,0.0218994928538497,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
JILIN-01-04,43022,PAYLOAD,Sun-Synchronous,PRC,LEO,0.005017193336100068,0.9888381532217148,0.009163866596317792,0.009480002243787514,0.7391304347826093,1.0,0.07692307692307693,0.015151515151515152,0.2677501152604887,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-2739,48639,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.11998616874135545,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3177,51138,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0925541724296911,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LUCH 5A,37951,PAYLOAD,,CIS,GEO,0.9996294539633604,0.07772704211060374,0.990058593207631,0.9996914792169181,0.4782608695652186,1.0,0.7692307692307693,0.1544477028347996,0.5180958967266021,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
FLOCK 3P 32,42023,PAYLOAD,Sun-Synchronous,US,LEO,0.00014080749392303415,0.9861998985286655,0.00024992363444503035,0.0003365681269983734,0.7391304347826093,0.0,0.07692307692307693,0.00032583903551645487,0.187989857076994,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-5429,54801,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.05428769017980636,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LEMUR 1,40044,PAYLOAD,Sun-Synchronous,US,LEO,0.007277524159601589,0.991476407914764,0.014162339285218407,0.01267739945027206,0.6086956521739069,1.0,0.09230769230769231,0.0013033561420658195,0.4119409866297833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
STARLINK-4658,53612,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06708160442600275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 133,42955,PAYLOAD,Polar,US,LEO,0.009708306159957311,0.8765093860984272,0.017577962289300492,0.0180344421383295,0.7391304347826093,1.0,1.0,0.13978494623655915,0.272706316274781,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3948,52546,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07941447671738128,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0283,49001,PAYLOAD,Polar,UK,LEO,0.016355902057271596,0.8917300862506342,0.02924106523006859,0.029842373927189095,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.11583679114799447,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LEMUR 2 JEROEN,40934,PAYLOAD,Equatorial,US,LEO,0.0072552913974032185,0.06078132927447995,0.01332926050373497,0.0134346777360184,0.6521739130434696,1.0,0.13846153846153847,0.0013033561420658195,0.3582295988934993,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
EXPRESS AT1,39612,PAYLOAD,,CIS,GEO,0.9996072212011621,0.0,0.9897809002804698,0.9999719526560834,0.6086956521739069,1.0,1.0,0.2808732486151841,0.42300599354541263,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-2421,48098,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.1256339326878746,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3732,52126,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08575380359612725,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5129,54004,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06270170585523283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 167,43931,PAYLOAD,Polar,US,LEO,0.009708306159957311,0.8765093860984272,0.017577962289300492,0.0180344421383295,0.8260869565217348,1.0,1.0,0.13978494623655915,0.2198017519594283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
CENTAURI-1,43809,PAYLOAD,Sun-Synchronous,AUS,LEO,0.005943558427699044,0.9889396245560629,0.011079947793729695,0.010966511471363662,0.7826086956521721,1.0,0.12307692307692308,0.00032583903551645487,0.2242969110189027,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
STARLINK-1338,45532,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.16597510373443983,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3756,52309,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08195020746887965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4787,53904,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010941101330149122,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06396957123098201,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1989,47585,PAYLOAD,Non-Polar Inclined,US,LEO,0.0007114483903480212,0.5377980720446474,0.001194079586792924,0.0015426039154092111,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.11307053941908712,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2543,48278,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12309820193637619,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
YAOGAN-35 03A,53316,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.004750400189719561,0.3550481988838153,0.008775096498292188,0.00889100802154036,0.956521739130423,1.0,0.23076923076923078,0.04855001629195178,0.07053941908713693,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
GAOFEN-5,43461,PAYLOAD,Sun-Synchronous,PRC,LEO,0.00838916226952037,0.9982749873160832,0.015217572408430757,0.01567846524934089,0.7826086956521721,1.0,0.46153846153846156,0.13082437275985664,0.2483863531581374,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-2210,47777,PAYLOAD,Non-Polar Inclined,US,LEO,0.004461374281140684,0.5381024860476914,0.00810863347310544,0.008498345206708925,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12955278930382663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
COSMOS 2477 (GLONASS),37868,PAYLOAD,Non-Polar Inclined,CIS,MEO,0.4360808086796703,0.6597666159309995,0.5286717947293882,0.5312727884669322,0.4782608695652186,1.0,0.3846153846153847,0.23020527859237538,0.5223605348086676,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
STARLINK-2303,47981,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.1272475795297372,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2181,47763,PAYLOAD,Non-Polar Inclined,US,LEO,0.00027420406711330114,0.5378995433789954,0.00038877009802560335,0.0007011835979132781,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10027662517289074,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1571,46081,PAYLOAD,Non-Polar Inclined,US,LEO,0.00025197130491491637,0.5381024860476914,0.000583155147038405,0.0004207101587479665,0.8695652173912976,0.0,0.15384615384615385,0.04203323558162268,0.1296680497925311,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5475,55661,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.0471415398801291,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
GHGSAT-C2,47509,PAYLOAD,Sun-Synchronous,CA,LEO,0.004980138732436121,0.9868087265347538,0.009108328010885562,0.009395860212037921,0.9130434782608603,1.0,0.2,0.0021179537308569567,0.13404794836330106,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-1273,45367,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17000922083909634,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2121,47399,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.13450899031811894,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5629,55419,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.04910096818810512,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0
STARLINK-3884,52497,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08022130013831258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 153,43078,PAYLOAD,Polar,US,LEO,0.009708306159957311,0.8764079147640791,0.017577962289300492,0.0180344421383295,0.7391304347826093,1.0,1.0,0.13978494623655915,0.2640617796219456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
GONETS M 16 (M26),44907,PAYLOAD,Polar,CIS,LEO,0.021165589612853503,0.8371385083713849,0.03771069950848352,0.037920008975150056,0.8260869565217348,1.0,0.3846153846153847,0.045291625936787226,0.17957584140156754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
BEIDOU 3M23,44542,PAYLOAD,,PRC,MEO,0.5083446967451236,0.5519025875190258,0.5943461720029991,0.5994839288719358,0.8260869565217348,1.0,0.46153846153846156,0.13000977517106552,0.19052558782849238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
STARLINK-3994,52633,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0792992162286768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4073,52672,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07883817427385892,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3777,52294,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08195020746887965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0
IGS O-6,43223,PAYLOAD,Sun-Synchronous,JPN,LEO,0.006032489476492556,0.5398274987316082,0.010996639915581351,0.011387221630111629,0.7826086956521721,1.0,0.23076923076923078,0.26034538937764745,0.2564545873674504,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ASTRA 2G,40364,PAYLOAD,,SES,GEO,0.9995553447560322,0.00030441400304414,0.9902529782566438,0.9994110057777529,0.6086956521739069,1.0,1.0,0.9771912675138482,0.38992623328722914,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
ZHUHAI-1 OHS-04,43443,PAYLOAD,Sun-Synchronous,PRC,LEO,0.0003927787988379644,0.9848807711821409,0.0007497709033350919,0.0008133729735794026,0.7826086956521721,0.0,0.30769230769230765,0.014336917562724014,0.21323190410327336,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-5786,56032,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043107422775472574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5914,55941,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043914246196403876,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
TURKSAT 3A,33056,PAYLOAD,,TURK,GEO,0.9995923993596963,0.00040588533739218665,0.9903362861347922,0.9993829584338364,0.3478260869565162,1.0,1.0,0.5047246660149887,0.665283540802213,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
STARLINK-5294,54159,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06005071461502997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4465,53496,PAYLOAD,Non-Polar Inclined,US,LEO,0.006388213671666573,0.9907661085743276,0.01160756435533587,0.012032310540191845,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06892577224527432,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
YAOGAN-36 02C,54045,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.005195055433687076,0.35494672754946727,0.009691483157923968,0.009592191619453638,0.956521739130423,1.0,0.23076923076923078,0.04855001629195178,0.06166436145689257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-3308,50846,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.09405255878284924,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1400,45700,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.16101890272014752,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ZHUHAI-1 03E,44539,PAYLOAD,Sun-Synchronous,PRC,LEO,0.005246931878816613,0.989244038559107,0.009747021743356198,0.009732428339036293,0.8260869565217348,1.0,0.07692307692307693,0.008634734441186055,0.1908713692946058,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
STARLINK-5793,56038,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4362252663622526,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043107422775472574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3565,51886,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0875979714153988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5964,56009,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043107422775472574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SAUDICOMSAT 6,31121,PAYLOAD,Sun-Synchronous,SAUD,LEO,0.008307642141459654,0.9977676306443428,0.016439421287939796,0.014107813990015145,0.30434782608695343,1.0,0.12307692307692308,0.0016291951775822744,0.7139234670355002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
STARLINK-2179,47761,PAYLOAD,Non-Polar Inclined,US,LEO,0.00012598565245745819,0.5378995433789954,0.00019438504901280167,0.0003365681269983734,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.10177501152604887,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
